id,username,posts,followers,following,caption,caption_length,taken_at,video_duration,hashtag_count,mention_count,like_count,comment_count,view_count,summary,summary_title,summary_topic,summary_length,avg_brightness,std_brightness,avg_db,std_db,avg_frequency,std_frequency
429,ibnujamilo,8259.0,1981326.0,2593.0,"11 hari jelang Boston Marathon 2025 

jersey @uniqloindonesia Dry EX
#jamilosjourney #uniqloindonesi",100,2025-04-10T00:52:25,42.033,2,1,3425,51,71949.0,"Video ini menampilkan John yang sedang dalam persiapan menuju Boston Marathon, dengan 11 hari tersisa. Ia görilagu peaked saat ini melakukan latihan lari dan weights, dengan mencatat hasilnya seperti 3 kg kali 3 set dan base 5.5. IaTaking adalah untuk tetap termotivasi dan fokus dalam latihannya.",John's Road to Boston Marathon,Olahraga,297,116.4656166,21.1449744,-14.108203,5.671814,1588.730145,564.9636829
884,hellosehat,5399.0,232289.0,101.0,"Tisu magic bukan cheat code buat tahan lama ya!

Efeknya sih emang bisa bikin ""Mr. P"" mati rasa... tapi mesti hati-hati juga karena bikin iritasi.

Mau beneran kuat? Latihan fisik, kontrol emosi dan jaga pola hidup kamu ya 👍
#hellosehat #sehatuntuksemua #kesehatanpria #tisumagic",279,2025-07-01T12:00:35,58.582,4,0,44,0,4341.0,"Video ini membahas efektivitas dan risiko penggunaan tisu magic untuk memperpanjang waktu hubungan intim. Tisu magic mengandung anestesi yang dapat menimbulkan efek mati rasa, namun efeknya bersifat sementara dan berisiko menyebabkan iritasi atau alergi. Penggunaan yang tidak tepat juga bisa mempengaruhi pasangan. Disarankan untuk menggunakan tisu magic dengan benar dan membersihkan area vital sebelum serta sesudah berhubungan. Namun, faktor utama untuk hubungan yang lebih tahan lama adalah komunikasi, kepercayaan, kontrol diri, dan pola hidup sehat.",Tisu Magic dan Efektivitasnya dalam Hubungan Intim,Kesehatan,556,135.021263,59.59870616,-16.57649,14.236787,2060.937038,1093.105825
485,motomobitv,7079.0,1203272.0,1215.0,"Ini nih, pentingnya kaca film buat mobil kesayangan, selain melindungi dari sinar matahari, bisa juga melindungi dari bahaya, bahkan dari kanker kulit. Makanya perlu sekali memikih kaca film yang sudah teruji kualitasnya. Begitu juga dengan PPF, selain melindungi cat mobil dari goresan, tentu bisa menambah kegantengan mobil juga. Kalo Anda mau tahu lebih lanjut, langsung saja datang ke boothnya @llumarindonesia @cpf1windowfilm @duratect_id di GIIAS 2025, siapa tahu nanti ketemu sama Om Mobi",495,2025-08-01T09:51:06,114.5,0,3,701,3,64020.0,"Transkrip ini membahas tentang berbagai solusi perlindungan untuk mobil, seperti kaca film Lumar, PPF (Paint Protection Film), dan CPF-1. Kaca film Lumar dan CPF-1 membantu melindungi kabin dari panas matahari, sementara PPF seperti Duratec melindungi cat mobil dari baret. Beberapa jenis PPF juga memiliki fitur self-healing yang memungkinkan baret halus untuk menghilang. Ada pula kaca film Black Security yang tebal untuk melindungi penumpang dari pecahan kaca dan opsi estetika seperti glossy atau matte.",Solusi Melindungi Mobil dengan Kaca Film dan PPF Premium,Otomotif,508,98.88629209,9.098530296,-14.732164,7.4348593,1339.725663,357.2141905
762,ikhsanqthi,105.0,127971.0,392.0,Tolong ya buat para cewe-cewe gausa pake acara ngemuy pentulll.. ente kan lagi menjalankan syariat agama.. bukannye lagi ngedebus 😤😤,132,2025-02-11T11:40:52,79.69,0,0,77918,954,1129858.0,"Video ini menceritakan kasus seorang perempuan yang menelan jarum pentul karena menggunakannya di mulutnya saat mengenakan jilbab. Kejadian ini menimbulkan risiko kesehatan serius, terutama jika benda tersebut masuk ke tenggorokan atau paru-paru, yang mungkin memerlukan operasi. Video ini memberikan peringatan dan saran untuk menghindari kebiasaan berbahaya tersebut dengan menyarankan cara yang lebih aman untuk menyimpan jarum pentul.",Bahaya Menelan Jarum Pentul saat Mengenakan Jilbab,Kesehatan,438,106.0889884,6.624645377,-14.526449,8.471643,1690.873049,900.0703988
463,moladin_id,2657.0,94637.0,12.0,"Dengan harga estimasi Rp3,3 miliar, Lexus LM 500h 4-seater jadi varian paling fancy di line up LM. Pembeda utama terletak di pemacu yang mengusung unit 2.400 cc turbo dipadu sistem hybrid dan penggerak empat roda Direct4. Gak main-main, output kombinasinya mencapai 366 hp untuk sebuah MPV besar.

Tentu sebagai 4-seater, ini adalah model first class dengan partisi berisi layar lebar 48 inci, jok individual super nyaman berikut fungsi penghangat serta ventilasi, dan akan dimanja oleh audio 23-speaker racikan Mark Levinson.

Yang bikin penasaran adalah senyaman apa ya kalau naik ini di jalan?

#mobilbaru #reviewmobilbaru #reviewmobil #lexus #lexuslm #lexuslm500h #alphard #gjaw2024",686,2024-12-02T14:05:24,66.7,8,0,434,12,31608.0,"Video ini membahas tentang mobil Lexus LM500H 4-seater, yaitu luxury mover yang merupakan flagship dari Lexus. Mobil ini memiliki mesin hybrid yang powerful dan ramah lingkungan dengan sistem penggerak 4 roda Direct 4. Meskipun panjangnya 5 meter dan hanya dapat menampung empat orang, mobil ini menawarkan kenyamanan dan kemewahan yang luar biasa, seperti legroom yang luas, ruang sepatu, chiller untuk minuman, layar yang besar, dan desain interior yang eksklusif dengan konsol tengah yang dilengkapi divider. Menurut ulasan, duduk di atas porosan biasanya tidak nyaman, namun Lexus LM500H berhasil membuat posisi tersebut tetap nyaman dan menawarkan pengalaman seperti kelas bisnis di dalam kabin.","Lexus LM500H, Luxury Mover dengan Fitur Mewah",Otomotif,700,85.94351712,16.60731711,-12.16595,5.9076595,1415.513852,681.6067828
869,hellosehat,5399.0,232289.0,101.0,"Coba tebak apa rasanya? 

Sebenarnya manusia boleh aja konsumsi makanan kucing, tapi jangan setiap hari juga ya! 

Karena kandungan nutrisi di dalam makanan kucing gak sesuai dengan kebutuhan nutrisi manusia lho.

Jika dimakan pun, juga akan menimbulkan beberapa penyakit seperti berikut>>>
#HelloSehat #SehatUntukSemua #makanankucing #nutrisi #infokesehatan",358,2025-02-25T13:15:10,43.978,5,0,101,16,13658.0,"Mie ayam bertoping makanan kucing boleh dikonsumsi manusia, namun tidak disarankan setiap hari. Makanan kucing memiliki bau amis, rasa mentah, dan tekstur yang kurang cocok untuk lidah manusia. Konsumsi berlebihan bisa menyebabkan gangguan pencernaan, keracunan vitamin A, dan kelebihan taurin. Jika timbul gejala seperti mual, muntah, atau sakit kepala, segera konsultasikan ke dokter.",Makanan Kucing untuk Manusia: Bahaya dan Risikonya,Kesehatan,386,133.4730618,25.64199667,-21.92183,26.924776,1782.332725,1561.111293
874,hellosehat,5399.0,232289.0,101.0,"Ternyata minum vitamin bisa bikin keracunan loh! Iya kalo dosisnya gak sesuai dan berlebihan dari batas aman! 😱

Seperti yang terjadi di Australia. Salah satu brand suplemen digugat karena menyebabkan keracunan dan  masalah pada saraf. 

Ternyata setelah di investigasi, kandungan B6 pada suplemen tersebut melebihi batas aman! 

Waduh! Yuk tonton video lengkapnya di sini ya! 👍

#HelloSehat #Vitamin #Keracunan #Suplemen",421,2025-07-23T12:55:42,67.1,4,0,50,0,3606.0,"Sebuah produk suplemen dari Australia dengan kandungan vitamin B6 blevengarai mengandung dosis berlebihan yang melebihi batas aman 1,8 mg per hari. Konsumsi berlebihan vitamin B6 dapat menyebabkan neuropati, ditandai dengan rasa sakit, mati rasa, dan kesemutan pada tangan dan kaki. Oleh karena itu, penting untuk memastikan produk yang dikonsumsi terdaftar dan legal di BPOM sebelum membelinya.",Investigasi Produk Suplemen Vitamin B6 Berdosis Berlebihan di Australia,Kesehatan,395,143.046697,38.88915953,-14.325756,13.7943535,1742.445667,1236.127067
330,fitra.eri,6661.0,1683569.0,1519.0,"Posko Mudik Dunlop is back! Saya ikutan jadi salah satu mekaniknya kemarin. 

Bagi Anda yang lagi mudik dan melewati jalur tol Cikampek, jangan lupa periksakan kondisi ban Anda ke Posko Mudik Dunlop di rest area KM 57A tol Cikampek, karena di sana ada promo menarik & aktivitas berhadiah dari Dunlop & Dear Me Beauty!

Info lebih lanjut, cek Instagram @dunloptyresid",366,2025-03-28T05:32:02,118.566,0,1,4623,36,193996.0,"Video ini menampilkan seorang mekanik yang bertugas di Posko Mudik Dunlop di rest area kilometer 57 untuk memeriksa kondisi ban pemudik. Ia menggunakan peralatan seperti alat pengukur tekanan dan ketebalan ban untuk memastikan keselamatan berkendara. Selain pemeriksaan, posko ini juga menawarkan berbagai promosi menarik seperti cashback hingga 3 juta rupiah untuk pembelian ban minimal 4 buah, produk kecantikan, dan voucher. Fasilitas hiburan seperti kursi pijat juga tersedia untuk pengunjung.",Posko Mudik Dunlop: Pemeriksaan dan Promosi Ban,Otomotif,497,102.3618081,12.17103709,-12.291013,6.448672,2140.21887,787.9304217
363,otodriver_,4763.0,392203.0,204.0,"Akhirnya BMW iX tidak sendiri lagi di segmen SUV listrik dari Jerman. Resmi masuk dengan harga Rp 2,85 Miliar apakah ia akan mampu menarik pasar Indonesia?

#otodriver #mercedesbenzeqesuv350",190,2024-06-20T06:50:56,97.5,2,0,2547,25,166868.0,"Mercedes-Benz EQE SUV 350 AMG Line adalah kendaraan listrik dengan torsi 765 Nm dan jangkauan lebih dari 560 km. Mobil ini menampilkan desain interior yang memadukan gaya retro dan futuristis, serta fitur seperti four-wheel steering dan suspensi udara yang dapat disesuaikan. Baterainya berkapasitas 95 kWh, dengan kemampuan charging DC hingga 110.000 Watt, dan tenaga 292 HP yang mampu mencapai 0-100 km/jam dalam 6,6 detik. Harganya mencapai sekitar 2,8 miliar rupiah off the road, menawarkan keunikan yang tidak dimiliki kompetitor.",Mercedes-Benz EQE SUV 350 AMG Line: Fitur dan Spesifikasi,Otomotif,535,114.3997977,20.85620826,-18.13749,9.938787,1508.964468,767.5234713
858,hellosehat,5399.0,232288.0,101.0,"Kabar duka datang dari jurnalis Najwa Shihab. Sang suami, Ibrahim Assegaf, berpulang akibat stroke yang disebabkan oleh pendarahan otak.

Meski terlihat mendadak, kondisi ini sebenarnya bisa terjadi kapan saja, bahkan tanpa gejala yang mencolok sebelumnya.

Pendarahan otak terjadi saat pembuluh darah di otak pecah dan mengganggu aliran oksigen. Jika tidak ditangani cepat, risikonya bisa fatal.

Beberapa gejala yang perlu diwaspadai:
⚠️ Sakit kepala hebat yang muncul tiba-tiba
⚠️ Tubuh lemas di satu sisi
⚠️ Sulit berbicara, melihat, atau menelan
⚠️ Linglung, mengantuk, bahkan hilang kesadaran

Jangan tunda ke rumah sakit kalau kamu atau orang di sekitarmu mengalami hal-hal di atas.

 Mari saling jaga, waspada, dan tanggap terhadap tanda-tanda stroke. Semoga almarhum husnul khatimah. 🖤

#HelloSehat #Stroke #PendarahanOtak #StrokeAwareness  #EdukasiKesehatan #KesehatanOtak #WaspadaStroke #NajwaShihab",910,2025-05-20T12:00:56,61.347,8,0,1390,0,79075.0,"Transkrip ini mengabarkan wafatnya Ibrahim Asegaf, suami Jurnalis Najwa Shihab, akibat pendarahan otak karena struk. Pendarahan otak terjadi ketika pembuluh darah otak pecah, yang dapat menyebabkan kerusakan jaringan otak, pembengkakan, dan gangguan suplai oksigen. Gejala umum dari kondisi ini mencakup sakit kepala hebat, kelemahan sebagian tubuh, kesulitan bicara, melihat, menelan, linglung, mengantuk, hingga kehilangan kesadaran. Kondisi ini merupakan darurat medis yang memerlukan penanganan segera.","Pendarahan Otak: Penyebab, Gejala, dan Urgensi Penanganan",Kesehatan,506,108.1973239,18.39096863,-18.854937,21.24097,1749.401163,1188.735342
519,motomobitv,7079.0,1203273.0,1215.0,Tiba-tiba ada kesempatan nyobain BRZ balapnya om @fitra.eri di @themandalikagp,78,2025-05-12T00:15:40,88.0,0,2,6555,29,251512.0,"Video ini menampilkan seseorang yang mencoba mobil yang dimodifikasi, mengalami masalah lampu 'check engine' yang menyala terus. Mereka membahas fitur-fitur mobil seperti shift light, traction control, dan coupling standar. Pengemudi merasakan sensasi menyetir yang mirip dengan balap mobil, meskipun fitur-fitur tersebut masih standar. Mereka juga mengungkapkan keinginan untuk memiliki mobil BRZ dan memeriksa keberadaan kamera mundur.",Mencoba Mobil Modifikasi dengan Fitur Standar,Otomotif,437,46.38038724,14.10865204,-10.490085,4.370828,572.4393699,352.4560533
955,disporadkijkt,4607.0,117989.0,132.0,"KEJURDA OPEN PDBI DKI Jakarta 2025 resmi berlangsung!

📆 22–27 Juli 2025
📍 Pulomas & Velodrome

80 sekolah dan 5 tim kategori Open dari berbagai daerah unjuk kemampuan terbaik mereka. 

Ayo berikan dukungan kepada para peserta yang sedang berjuang menampilkan kemampuan terbaik mereka di ajang bergengsi ini!

#PDBIDKI #KEJURDA2025 #drumband #DisporaDKIJakarta",360,2025-07-23T05:53:08,86.9,4,0,495,22,18986.0,"Transkrip ini berisi pernyataan resmi tentang pembukaan Kompens KDPI DG Jakarta tahun 2025. Dalam teks tersebut, penyampaian dilakukan secara formal dengan ucapan terima kasih.",Pembukaan Resmi Kompens KDPI DG Jakarta Tahun 2025,Other,176,112.8032833,25.60759446,-9.34784,10.155999,1714.473757,672.6426017
419,mariodelano,1306.0,115911.0,3475.0,"Kuat-kuat mental kita 😮‍💨😮‍💨😮‍💨

Glory glory selaluuuu!",55,2025-05-23T11:40:34,59.836,0,0,10203,257,134647.0,"Orang dalam video ini mengungkapkan kebingungan dan kekecewaannya setelah merasa tersesat di suatu tempat, mungkin setelah kekalahan tim favoritnya di final sepak bola. Ia masih mengenakan pakaian nobar dan merasa dikirim ke Old Trafford secara misterius. Dalam pengakuan emosional, ia menyatakan sakit hati dan marah pada Old Trafford karena kekalahan yang terjadi, sambil mengancam akan terus mendukung tim tersebut dengan305.",Reaksi Emosional Setelah Kalah di Final Sepak Bola,Olahraga,428,103.1970075,7.139008016,-24.554316,14.532567,1392.512267,735.5193731
514,motomobitv,7079.0,1203273.0,1215.0,"Ini cukup mengejutkan bagi kami karena interior Suzuki Fronx termasuk mewah dan untuk ukuran mobil kompak @Suzuki_id, ini sih lega. HERAN!",138,2025-05-08T08:41:33,89.9,0,1,5556,174,221825.0,"Video ini membahas tampilan interior mobil Suzuki Franz. Interior mobil ini terkesan mewah dengan dashboard yang menarik, kombinasi material sintetik kulit dan kain, serta warna hitam dan gradasi yang elegan. Dilengkapi dengan fitur canggih seperti head unit 9 inci dengan Apple CarPlay dan Android Auto, kamera 360 derajat, Head-Up Display, dan Wireless Charger. Mobil ini juga memiliki berbagai tombol fisik seperti Cruise Control, Paddle Shift, dan Start-Stop Engine Button, serta fitur keselamatan yang lengkap.",Interior Suzuki Franz: Fitur Mewah dan Nyaman,Otomotif,515,109.5560967,14.76977459,-10.006279,7.129562,1581.673555,670.2415762
723,aant_otomotif,3833.0,61730.0,1145.0,"Kapasitas tangki Honda PCX 160 yang mencapai 8,1 liter ternyata kalah jauh dari skutik yang satu ini, apapagi Yamaha NMAX yang hanya 7,1 liter. Ini adalah WMoto Velora 150 yang tangkinya bisa muat 11,5 liter bensin! Mantap ya!

.
.
#otomotif #motorcycle #motorbaru #reels #reelsinstagram #reelsvideo #scooter #wmoto #velora #pcx #nmax",334,2025-05-29T05:42:33,58.833,11,0,38325,1471,2864476.0,"Transkrip membahas perbandingan kapasitas tanki bensin antara Honda PCX, Yamaha NMAC, dan Wemoto Velora 150. Velora 150 memiliki tanki bensin berkapasitas 11,5 liter, yang lebih besar dibandingkan PCX (8,1 liter) dan NMAC (7,1 liter). Dengan kapasitas yang besar, Velora 150 dapat menempuh jarak di atas 300 km tanpa perlu sering mengisi bensin, sehingga lebih irit dan nyaman digunakan.",Velora 150: Motor dengan Tanki Bensin Terbesar,Otomotif,387,129.02287,11.07840279,-11.598538,4.782476,1645.300205,624.7350767
406,bund.lifetainment,5941.0,250678.0,47.0,"Ada yang samaan gak nih?? Coba spill barang yang wajib kamu bawa kalau mau padel atau olahraga 👇

‼️LIVE di YouTube BUNDlifetainment‼️
🗓29 Juni 2025",148,2025-06-17T09:04:48,54.426,0,0,9355,141,903094.0,"Transkrip ini membahas tentang barang-barang wajib yang perlu dibawa saat melakukan kegiatan Paddle. Barang-barang tersebut antara lain raket, tumbler, iket rambut, kipas, patu, handuk, karet rambut, binum, patu iketan rambut, anduk kecil, sepatu, bola, baju ganti, potongin wajib, kaus kaki, handband, punciran, sisir, dan liftin.",Barang Wajib untuk Kegiatan Paddle,Olahraga,331,154.7252251,25.34099217,-9.408801,5.0943274,2114.558086,772.612432
309,ridwanhr,6737.0,1153429.0,1764.0,"Baru saja tayang video bareng @jajago.keliling.indonesia, kami tanyakan pertanyaan dari netizen. 

Cek di youtube Ridwan Hanif ya",129,2025-06-26T09:22:48,29.466,0,1,1637,9,143109.0,"Transkrip ini menceritakan pengalaman seseorang yang hidup dalam ketidakpastian tempat tinggal. Orang tersebut telah tinggal di berbagai tempat sementara seperti SWBU, tempat ibadah, dan tempat umum, bahkan pernah mengalami gangguan karena memiliki barang yang tidak diketahui isinya.",Pengalaman Hidup di Tempat Tinggal Sementara,Other,284,129.8756769,4.543639745,-13.279027,10.5366335,1438.355848,688.0532903
851,hellosehat,5399.0,232288.0,101.0,"Waspada bila Anda pernah kena cacar air, karena virus varicella-zoster masih ada di dalam tubuh dan bisa aktif kembali menjadi cacar api. [1]

Walaupun disebabkan oleh virus yang sama, pasien cacar api berisiko memiliki tingkat keparahan lebih berat, bahkan bisa menyebabkan komplikasi bila tidak ditangani dengan baik. [2]

Ketahui gejala dan pencegahannya dengan menonton dan membagikan video ini. Diskusikan dengan Dokter Anda mengenai Cacar Api, dan pencegahannya.

Sumber:
1. Centers for Disease Control and Prevention.2024. About shingles (herpes zoster). Available at: https://www.cdc.gov/shingles/about/index.html. Accessed March 2025.
2. Cleveland Clinic. 2024. Shingles (herpes zoster): Symptoms & treatment. Available at:
https://my.clevelandclinic.org/health/diseases/11036-shingles. Accessed March 2025.

© 2025 Grup perusahaan GSK atau pemberi lisensinya.
NP-ID-HZU-SMP-250034. AD: Mar 2025. ED: Jan 2027.",919,2025-04-03T04:00:18,104.257,0,0,273,1,82494.0,"Cacar air dan cacar api disebabkan oleh virus varicella zoster. Cacar air terjadi pada infeksi pertama, sedangkan cacar api muncul ketika virus tersebut aktif kembali. Gejala cacar api meliputi kulit melepuh, rasa sakit, kesemutan, gatal, atau mati rasa, demam, hingga komplikasi serius seperti nyeri saraf dan kehilangan penglihatan. Faktor risiko utama adalah usia di atas 50 tahun, sistem imun lemah, dan kondisi medis tertentu. Pencegahan meliputi menjaga imun, gaya hidup sehat, dan vaksinasi. Penting untuk segera konsultasi ke tenaga kesehatan jika mengalami gejala.",Penjelasan Seputar Cacar Api (Herpes Zoster) dan Pencegahannya,Kesehatan,573,187.0421544,48.71376339,-16.083523,9.327642,1022.096905,481.4973687
